Bartłomiej Tomasz PIEŃKOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,18;6389
Mikołaj Jan DOROŻAŁA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,18;6308
Joanna CZECHYRA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,18;4626
Danuta Czesława NOWICKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,18;4448
Mirosław Jerzy MAZUR;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,18;4442
Łukasz Jan BANAŚ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,18;3821
Elżbieta ZABŁOCKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,18;3547
Anna Katarzyna BRZEZIŃSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,17;8568
Tadeusz CYMAŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,17;7184
Jacek Adam JARCO;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,17;5204
Jadwiga Teresa WÓJTOWICZ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,17;4997
Elżbieta Joanna RUCHAŁA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,17;4992
Stanisław Marcin BUKOWIEC;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,17;4703
Krzysztof Łukasz ŚWIERCZYŃSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,17;3796
Agnieszka Urszula FILIPKOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,16;4475
Beata Krystyna MŁYNARCZYK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,16;4412
Joanna Ewa JAWORSKA-NOWAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,16;4243
Andrzej GŁAZ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,15;7755
Patrycja Izabela PAWLAK-KAMIŃSKA;KOMITET WYBORCZY NOWA LEWICA;1,15;7737
Anna BAŃKOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,15;3708
Anna AUGUSTYN;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,14;6965
Marta MAZUREK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,14;6814
Jerzy Jan POLACZEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,14;5996
Piotr PILCH;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,14;5042
Mariusz Artur ZAJĄC;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,14;4619
Karol Bogusław SZYMURA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,14;4365
Grażyna Bogusława GRAŚ;KOMITET WYBORCZY NOWA LEWICA;1,14;4338
Iwona Joanna WOLNY;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,14;4333
Jadwiga BACZYŃSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,14;4312
Oliwia Judyta SKÓRKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,14;3673
Konrad Jerzy SIKORA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,13;5687
Przemysław Szczepan SŁOWIK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,13;3645
Piotr Mieczysław PYZIK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,12;4347
Piotr Benedykt ZIENTARSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,12;3599
Marek Stanisław BUDNIK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,11;7562
Krzysztof BARANOWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,11;5965
Jacek SIKORA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,11;5911
Robert BĄKIEWICZ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,11;4354
Marek Przemysław GAJOWY;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,11;4039
Rafał MEKLER;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;1,1;7134
Artur Jarosław ŁĄCKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,1;6100
Adam Paweł NOWAK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,1;5889
Mariusz Krzysztof SEŃKO;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,1;4612
Damian Piotr GARLICKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;1,1;4539
Joanna BALA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,09;5889
Agnieszka SMORĘDA;KOMITET WYBORCZY NOWA LEWICA;1,09;4957
Tomasz Mariusz MATUSZEWSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;1,09;4230
Henryk ŻUCHOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,08;4228
Małgorzata WERKOWSKA-WIKTORSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,08;3243
Bożena Grażyna LISOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,07;6935
Izabela Agnieszka PIASECKA;KOMITET WYBORCZY NOWA LEWICA;1,07;6510
Anna PAWLAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,07;5922
Stanisław JASTRZĘBSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,07;5789
Janusz KRÓL;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,07;4760
Magdalena Joanna ŁACNA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,07;4300
Jarosław Marek KLESZCZEWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,07;4046
Andrzej Michał KRYJ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,06;6968
Sławomir PLIS;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,06;6848
Jadwiga Kazimiera ROTNICKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,06;6319
Grzegorz GANOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,06;6316
Małgorzata Barbara GOŚNIOWSKA-KOLA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,06;5463
Piotr KRACZKOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,06;3440
Zdzisław GAWLIK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,05;7054
Joanna Monika AGATOWSKA;KOMITET WYBORCZY NOWA LEWICA;1,05;5819
Jarosław Marek ZIELONKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,05;5705
Grzegorz KARPIŃSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,05;5663
Kamila KASPRZAK-BARTKOWIAK;KOMITET WYBORCZY NOWA LEWICA;1,05;4385
Bożena Marta PRZYŁUSKA;KOMITET WYBORCZY NOWA LEWICA;1,05;4122
Dariusz OLSZEWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,04;7617
Tadeusz AZIEWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,04;7091
Paulina FILIPOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,04;6405
Jerzy WIERCHOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,04;5361
Jan Antoni PĄCZEK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,04;4580
Mariusz Andrzej OWSIANKA;KOMITET WYBORCZY POLSKA JEST JEDNA;1,04;3791
Karol Wojciech OŻÓG;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,03;6953
Zbigniew Andrzej TRĘBACZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,03;6951
Agata SOBCZYK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,03;6117
Klemens Stanisław PODLEJSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,03;3331
Wioletta JASKÓLSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,03;3085
Adrian Łukasz MÓL;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,02;5484
Monika Izabela WIĘCEK;KOMITET WYBORCZY POLSKA JEST JEDNA;1,02;5371
Maria Joanna KOŹLAKIEWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,02;4535
Jolanta KARPIŃSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,02;4513
Artur Jan BAGIEŃSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,02;4029
Tomasz Józef ŚMIETANKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,02;3984
Piotr Wojciech WAWRZYNIAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;1,01;6039
Robert Andrzej GAJDA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;1,01;5441
Waldemar Ryszard OLEJNICZAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,01;4460
Wiesław Stanisław MORAWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1,01;4445
Magdalena LEWKOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,01;3964
Adam Jerzy KURPAS;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;1,01;3872
Kamil Michał OWCZAREK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1,01;3866
Jolanta DEN;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;1;6086
Dawid MAJEWSKI;KOMITET WYBORCZY NOWA LEWICA;1;5933
Dorota Jolanta TOBISZOWSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;1;5271
Dariusz Alojzy WALKOWSKI;KOMITET WYBORCZY POLSKA JEST JEDNA;1;3822
Anna Helena SOBOLAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,99;7675
Iwona MACIEJEWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,99;5365
Sławomir DRELICH;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,98;5220
Michał Jerzy SOBCZAK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,98;4488
Aleksandra ŻMIJEWSKA;KOMITET WYBORCZY NOWA LEWICA;0,98;2946
Piotr ŻUCHOWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,98;2931
Dorota Katarzyna KOSOWSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,97;3997
Urszula Sara ZIELIŃSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,96;16470
Kamil KALINKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,96;6487
Robert TYSZKIEWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,96;5873
Alicja ŁUCZAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,96;5186
Sławomir KŁOSOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,96;4630
Marcin Andrzej PIOTROWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,96;4235
Anna PIĄTEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,96;2869
Michał Bartosz KOWALSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,95;6486
Elżbieta Janina ZAWIERUCHA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,95;6426
Mirosław Marek WALICKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,95;5146
Anna Maria SIARKOWSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,95;5139
Marek HALASZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,95;4914
Beata Małgorzata RUSINOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,95;4215
Krzysztof Mariusz MAJ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,94;7308
Jolanta Magdalena NIEZGODZKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,94;7262
Dobrosław Piotr ROLA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,94;5586
Dariusz ROZUM;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,94;5087
Agnieszka PASEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,94;3662
Krzysztof SZYMAŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,93;6379
Michał POŁUBOCZEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,93;6287
Mariusz Piotr POPIELARZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,93;5009
Szymon Przemysław OGŁAZA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,93;4465
Tomasz Konrad TOMALA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,93;3753
Zbigniew Mirosław HOMZA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,93;3627
Justyna Katarzyna JANOSIK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,93;3522
Anna Marta SOCHA-KORENDO;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,93;3015
Magdalena Katarzyna MISZKE;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,93;2993
Karolina Anna PIKUŁA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,92;6173
Radosław KRÓL;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,92;3580
Miłosz Maksymilian MOTYKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,92;3477
Krzysztof MIESZKOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,91;7031
Marcin Stanisław TYC;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,91;4947
Magdalena ŁOŚKO;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,91;4864
Patryk Michał MIERZWA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,91;3678
Justyna GĄSIOR;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,91;2958
Helena Maria RUDZIS-GRUCHAŁA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,91;2932
Jacek Roman PAWLIK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,91;2739
Jan BOBEK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,91;2725
Piotr Grzegorz KLEIN;KOMITET WYBORCZY POLSKA JEST JEDNA;0,9;6135
Tatiana Marta SOKOŁOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,9;5358
Bożena Katarzyna HENCZYCA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,9;4901
Agnieszka KORAJCZYK-SZYPERSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,9;3991
Paweł SZCZYGIEŁ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,9;3852
Paweł Grzegorz ADAMÓW;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,9;3767
Emil Piotr KRAWCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,9;3274
Tomasz Marcin TESMER;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,9;2889
Magdalena Grażyna ROGOZIŃSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,89;6480
Iwona Małgorzata WIECZOREK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,89;4744
Rafał Mariusz KASZA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,89;4595
Stanisław Adam ŻUK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,89;4491
Edward Bolesław UCHERSKI;KOMITET WYBORCZY NOWA LEWICA;0,89;3816
Wojciech SKRUCH;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,89;3599
Ewa Marzena SZOTA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,89;3370
Lucjan Marek PIETRZCZYK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,88;5826
Michał WIŚNIEWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,88;5365
Anna NOWAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,88;4866
Bartosz Marek KOBUS;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,88;4748
Łucja Katarzyna MICHAŁEK-CHUDECKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,88;3937
Alicja Aniela PIECH;KOMITET WYBORCZY POLSKA JEST JEDNA;0,88;2862
Dorota Róża CHAŁAT;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,88;2825
Anna Krystyna RADWAN-RÖHRENSCHEF;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,87;14886
Krzysztof NOSAL;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,87;4743
Marcin WROŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,87;4630
Jacek Sławomir KURZĘPA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,87;4486
Maryla SYMCZUK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,87;3971
Piotr CZERNIEJEWSKI;KOMITET WYBORCZY NOWA LEWICA;0,87;3649
Rafał Tadeusz KĘPSKI;KOMITET WYBORCZY NOWA LEWICA;0,87;2833
Monika Marzena GRABOWSKA-KUŚMIRCZUK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,87;2605
Elżbieta Antonina NAWROCKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,86;5107
Ryszard Jan WILCZYŃSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,86;4138
Katarzyna Ewa LEWANDOWSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,86;3948
Piotr CZEKIRDA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,86;3911
Stanisław Marian CHĘĆ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,86;3784
Elżbieta Jolanta NALEŹNIK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,86;3459
Marcin KOTOWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,86;3371
Marta Maria SALWIERAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,86;2791
Roman KOWALCZYK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,85;6591
Andrzej Roman KOŁODZIEJ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,85;5818
Michał CIEŚLAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,85;5629
Henryk Józef SMOLARZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,85;5536
Grzegorz Tymoteusz KARDAS;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,85;3882
Damian Józef LEGIERSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,85;3807
Ewa FILIPIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,85;3618
Anna Joanna BORÓWKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,85;3303
Andrzej Jarosław RYKACZEWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,85;2532
Tadeusz JĘDRZEJCZAK;KOMITET WYBORCZY NOWA LEWICA;0,84;4326
Grzegorz GRABOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,84;3698
Wiesław Mieczysław SOWIŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,84;3691
Robert Kazimierz GAWEŁ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,84;3527
Maciej JÓŹWIAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,84;3506
Beata Zofia DRÓŻDŻ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,84;3339
Tomasz Jan OLSZEWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,84;3248
Iwona MROZIŃSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,84;2515
Agnieszka ŚCIGAJ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,83;6262
